Gender,Scholarship holder,Debtor,Tuition fees up to date,Displaced,Educational special needs,International,Daytime/evening attendance,Mother's qualification,Father's qualification,Course,Application mode,Application order,Mother's occupation,Father's occupation,Previous qualification,Marital status,Nacionality,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Unemployment rate,Inflation rate,GDP,approval_rate_sem1,grade_momentum,evaluation_intensity_sem1,credit_utilization_sem1,financial_stress,parent_education,disengagement_sem1,perfect_sem1
0,1,0,1,0,0,0,1,19,3,9670,39,1,4,2,1,1,1,130.0,159.0,51.0,0.0,6.0,8.0,5.0,11.6,0.0,12.4,0.5,1.79,83.33333333333334,-4.300000000000001,1.3333333333333333,0.0,0,11.0,0,0
0,0,1,0,0,0,0,1,37,37,9003,39,1,9,9,1,1,1,123.0,110.0,48.0,0.0,6.0,6.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,-11.0,1.0,0.0,3,37.0,0,0
0,0,0,1,0,0,0,0,34,34,8014,39,1,0,0,1,2,1,150.0,112.5,33.0,0.0,6.0,10.0,5.0,11.4,0.0,7.6,2.6,0.32,83.33333333333334,0.15000000000000036,1.6666666666666667,0.0,1,34.0,0,0
0,0,1,1,1,0,0,1,37,37,9085,44,1,9,9,39,1,1,120.0,120.0,32.0,0.0,6.0,14.0,4.0,11.5,0.0,16.2,0.3,-0.92,66.66666666666666,-0.5,2.3333333333333335,0.0,2,37.0,0,0
0,0,0,1,0,0,0,1,19,37,9147,43,1,7,10,1,2,1,130.0,138.0,34.0,12.0,15.0,17.0,12.0,11.916666666666666,0.0,7.6,2.6,0.32,80.0,-1.8833333333333346,1.1333333333333333,0.8,1,28.0,0,0
1,1,0,1,1,0,0,1,37,37,9070,1,3,9,9,1,1,1,122.0,125.9,20.0,0.0,6.0,6.0,6.0,15.5,0.0,12.4,0.5,1.79,100.0,2.91,1.0,0.0,0,37.0,0,1
1,0,0,1,0,0,0,1,37,19,9500,17,1,8,4,1,1,1,150.0,130.8,24.0,0.0,7.0,8.0,7.0,11.975,0.0,13.9,-0.3,0.79,100.0,-1.1050000000000022,1.1428571428571428,0.0,1,28.0,0,1
1,0,0,1,0,0,0,1,19,3,9500,18,1,4,9,1,1,1,146.0,127.0,19.0,0.0,8.0,8.0,7.0,13.614285714285714,0.0,12.7,3.7,-1.7,87.5,0.9142857142857146,1.0,0.0,1,11.0,0,0
0,0,1,0,1,0,0,1,34,38,9254,17,1,0,7,1,1,1,137.0,137.7,19.0,0.0,6.0,14.0,1.0,10.0,0.0,7.6,2.6,0.32,16.666666666666664,-3.7699999999999996,2.3333333333333335,0.0,3,36.0,0,0
1,0,0,1,0,0,0,1,1,1,9003,44,1,3,10,39,1,1,130.0,130.0,22.0,4.0,10.0,21.0,5.0,11.4,1.0,15.5,2.8,-4.06,50.0,-1.5999999999999996,2.1,0.4,1,1.0,1,0
0,0,0,1,1,0,0,1,19,12,9773,17,5,7,3,1,1,1,111.0,115.9,22.0,0.0,6.0,7.0,6.0,13.571428571428571,0.0,13.9,-0.3,0.79,100.0,1.9814285714285713,1.1666666666666667,0.0,1,15.5,0,1
1,0,0,1,0,0,0,0,1,4,9991,51,1,4,10,39,1,1,120.0,118.1,28.0,13.0,15.0,17.0,13.0,12.0,0.0,8.9,1.4,3.51,86.66666666666667,0.19000000000000128,1.1333333333333333,0.8666666666666667,1,2.5,0,0
1,0,0,1,0,0,0,0,37,37,9991,39,1,9,9,1,1,1,110.0,139.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-13.9,0.0,0.0,1,37.0,0,0
0,1,0,1,0,0,0,1,1,1,9500,1,1,90,3,1,1,1,141.0,127.8,19.0,0.0,7.0,7.0,0.0,0.0,2.0,7.6,2.6,0.32,0.0,-12.78,1.0,0.0,0,1.0,1,0
1,0,1,0,1,0,0,1,2,1,9130,39,1,8,8,19,2,1,133.1,120.0,28.0,0.0,6.0,12.0,1.0,11.0,0.0,16.2,0.3,-0.92,16.666666666666664,-1.0,2.0,0.0,3,1.5,0,0
1,0,0,1,0,0,0,1,3,3,9147,1,3,5,10,1,1,1,128.0,116.5,20.0,0.0,5.0,7.0,5.0,11.6,0.0,12.4,0.5,1.79,100.0,-0.05000000000000071,1.4,0.0,1,3.0,0,1
1,1,0,1,0,0,0,1,9,19,9130,1,1,4,4,1,1,1,140.0,131.2,26.0,0.0,5.0,9.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-13.12,1.8,0.0,0,14.0,0,0
0,1,0,1,0,0,0,1,19,19,9670,17,2,5,4,1,1,1,129.0,129.4,19.0,0.0,6.0,7.0,5.0,11.2,0.0,10.8,1.4,1.74,83.33333333333334,-1.740000000000002,1.1666666666666667,0.0,0,19.0,0,0
1,0,0,1,0,0,0,0,37,37,9991,39,1,9,9,1,1,1,133.1,143.2,35.0,0.0,5.0,5.0,0.0,0.0,0.0,11.1,0.6,2.02,0.0,-14.319999999999999,1.0,0.0,1,37.0,0,0
0,1,0,1,0,0,0,1,37,37,9500,1,5,9,9,1,1,1,147.0,134.3,18.0,0.0,8.0,12.0,7.0,12.62857142857143,0.0,12.7,3.7,-1.7,87.5,-0.8014285714285716,1.5,0.0,0,37.0,0,0
1,0,0,1,0,0,0,1,34,34,9119,42,1,0,0,1,1,1,144.0,119.5,18.0,0.0,5.0,6.0,1.0,10.0,0.0,10.8,1.4,1.74,20.0,-1.9499999999999993,1.2,0.0,1,34.0,0,0
0,0,0,1,0,0,0,0,37,37,9991,1,1,6,3,2,2,1,120.0,129.2,31.0,4.0,10.0,16.0,5.0,11.4,0.0,9.4,-0.8,-3.12,50.0,-1.5199999999999978,1.6,0.4,1,37.0,0,0
1,0,0,1,1,0,0,0,3,3,9991,43,1,4,4,1,1,1,150.0,100.0,24.0,0.0,5.0,10.0,4.0,11.5,0.0,13.9,-0.3,0.79,80.0,1.5,2.0,0.0,1,3.0,0,0
1,0,0,1,0,0,0,1,3,4,9003,39,1,2,2,1,1,1,120.0,120.0,27.0,0.0,6.0,10.0,5.0,13.0,0.0,16.2,0.3,-0.92,83.33333333333334,1.0,1.6666666666666667,0.0,1,3.5,0,0
0,0,0,1,1,0,1,1,5,3,9556,1,1,1,1,1,1,103,180.0,183.5,18.0,0.0,7.0,8.0,4.0,12.0,0.0,16.2,0.3,-0.92,57.14285714285714,-6.350000000000001,1.1428571428571428,0.0,1,4.0,0,0
0,0,0,1,1,0,0,1,1,1,9500,1,3,4,7,1,1,1,142.0,131.0,18.0,0.0,8.0,8.0,7.0,14.7,0.0,10.8,1.4,1.74,87.5,1.5999999999999996,1.0,0.0,1,1.0,0,0
1,0,0,0,0,0,0,0,1,3,9991,1,2,4,2,1,1,1,123.0,113.2,22.0,0.0,5.0,7.0,3.0,11.666666666666666,0.0,7.6,2.6,0.32,60.0,0.3466666666666658,1.4,0.0,2,2.0,0,0
1,0,0,1,1,0,0,1,3,3,171,1,1,2,2,1,1,1,124.0,119.1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,-11.91,0.0,0.0,1,3.0,0,1
0,1,1,1,1,0,0,1,37,37,9070,1,1,9,9,1,1,1,141.0,126.7,20.0,0.0,6.0,9.0,6.0,13.333333333333334,0.0,12.7,3.7,-1.7,100.0,0.663333333333334,1.5,0.0,1,37.0,0,1
0,0,1,0,1,0,0,1,37,38,9670,1,1,9,9,1,1,1,123.0,113.9,18.0,0.0,6.0,7.0,4.0,11.25,0.0,10.8,1.4,1.74,66.66666666666666,-0.14000000000000057,1.1666666666666667,0.0,3,37.5,0,0
0,1,0,1,1,0,0,1,37,38,9070,1,3,9,9,1,1,1,136.0,125.2,18.0,0.0,6.0,6.0,6.0,14.0,0.0,10.8,1.4,1.74,100.0,1.4800000000000004,1.0,0.0,0,37.5,0,1
0,1,0,1,1,0,0,1,37,38,9238,1,1,9,8,1,1,1,165.0,152.4,18.0,0.0,6.0,8.0,6.0,15.5,0.0,16.2,0.3,-0.92,100.0,0.2599999999999998,1.3333333333333333,0.0,0,37.5,0,1
0,1,0,1,0,0,0,0,1,19,8014,39,1,6,8,1,1,1,120.0,122.0,24.0,0.0,6.0,11.0,5.0,11.0,0.0,11.1,0.6,2.02,83.33333333333334,-1.1999999999999993,1.8333333333333333,0.0,0,10.0,0,0
0,0,1,0,1,0,0,1,1,1,9254,39,1,9,6,1,1,1,133.1,105.0,24.0,0.0,6.0,14.0,6.0,11.285714285714286,0.0,8.9,1.4,3.51,100.0,0.7857142857142865,2.3333333333333335,0.0,3,1.0,0,1
0,0,0,1,0,0,0,1,3,1,9238,17,1,9,10,1,1,1,122.0,114.7,19.0,0.0,6.0,9.0,5.0,12.166666666666666,0.0,13.9,-0.3,0.79,83.33333333333334,0.6966666666666654,1.5,0.0,1,2.0,0,0
1,0,0,1,1,0,0,0,34,34,9991,39,1,0,0,1,1,1,120.0,120.5,30.0,0.0,5.0,5.0,2.0,11.0,0.0,7.6,2.6,0.32,40.0,-1.0500000000000007,1.0,0.0,1,34.0,0,0
0,0,0,1,0,0,0,1,37,38,9147,1,1,3,3,1,1,1,130.0,123.0,18.0,0.0,5.0,8.0,5.0,12.333333333333334,2.0,15.5,2.8,-4.06,100.0,0.033333333333333215,1.6,0.0,1,37.5,1,1
0,0,0,1,1,0,0,1,19,2,9556,17,6,5,3,1,1,1,115.0,112.2,20.0,0.0,7.0,7.0,7.0,13.785714285714286,0.0,12.4,0.5,1.79,100.0,2.565714285714286,1.0,0.0,1,10.5,0,1
1,0,0,0,0,0,0,1,1,1,9119,42,1,5,7,1,1,1,120.0,108.6,34.0,2.0,7.0,13.0,5.0,12.0,0.0,15.5,2.8,-4.06,71.42857142857143,1.1400000000000006,1.8571428571428572,0.2857142857142857,2,1.0,0,0
1,0,0,1,0,0,0,1,37,37,9003,39,1,8,7,1,2,1,133.1,150.0,31.0,0.0,6.0,10.0,6.0,15.0,0.0,13.9,-0.3,0.79,100.0,0.0,1.6666666666666667,0.0,1,37.0,0,1
0,1,0,1,0,0,0,1,1,37,9853,17,1,7,9,1,1,1,126.0,132.7,18.0,0.0,6.0,7.0,6.0,12.666666666666666,0.0,10.8,1.4,1.74,100.0,-0.6033333333333335,1.1666666666666667,0.0,0,19.0,0,1
1,0,0,0,0,0,0,1,3,38,9147,17,1,1,9,1,1,1,137.0,131.4,19.0,0.0,5.0,13.0,4.0,10.0,0.0,15.5,2.8,-4.06,80.0,-3.1400000000000006,2.6,0.0,2,20.5,0,0
0,1,0,1,0,0,0,1,1,38,9003,53,1,8,8,42,1,1,150.0,150.0,23.0,7.0,12.0,14.0,12.0,14.384615384615383,0.0,8.9,1.4,3.51,100.0,-0.6153846153846168,1.1666666666666667,0.5833333333333334,0,19.5,0,1
1,0,0,1,1,0,0,1,1,1,9773,39,1,9,9,12,1,1,120.0,129.8,52.0,0.0,6.0,7.0,5.0,13.0,0.0,9.4,-0.8,-3.12,83.33333333333334,0.019999999999999574,1.1666666666666667,0.0,1,1.0,0,0
0,1,0,1,1,0,0,1,38,38,9670,18,3,9,9,1,1,1,119.0,115.2,19.0,0.0,6.0,10.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-11.52,1.6666666666666667,0.0,0,38.0,0,0
0,0,0,0,1,0,0,1,3,38,9070,1,1,1,9,1,1,1,160.0,152.0,19.0,0.0,5.0,5.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-15.2,1.0,0.0,2,20.5,0,0
0,0,0,1,1,0,0,1,19,1,9238,17,1,5,0,1,1,1,151.0,144.4,18.0,0.0,6.0,8.0,6.0,15.375,0.0,16.2,0.3,-0.92,100.0,0.9349999999999987,1.3333333333333333,0.0,1,10.0,0,1
0,0,0,1,1,0,0,1,1,1,9500,17,5,4,3,1,1,1,140.0,131.1,18.0,0.0,7.0,7.0,7.0,13.19,0.0,11.1,0.6,2.02,100.0,0.08000000000000007,1.0,0.0,1,1.0,0,1
1,0,0,1,0,0,0,0,3,1,9991,43,2,2,9,38,4,1,133.1,125.4,39.0,0.0,2.0,5.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0,-12.540000000000001,2.5,0.0,1,2.0,0,0
0,0,0,1,1,0,0,1,3,19,171,1,2,4,7,1,1,1,120.0,119.7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,0.0,-11.97,0.0,0.0,1,11.0,0,1
0,0,0,1,1,0,0,1,1,1,9556,17,6,4,5,1,1,1,122.0,117.1,19.0,0.0,7.0,12.0,5.0,12.1,0.0,13.9,-0.3,0.79,71.42857142857143,0.39000000000000057,1.7142857142857142,0.0,1,1.0,0,0
0,1,0,1,0,0,0,0,37,37,8014,39,1,9,6,1,1,1,130.0,134.0,35.0,2.0,8.0,8.0,8.0,13.625,0.0,8.9,1.4,3.51,100.0,0.22499999999999964,1.0,0.25,0,37.0,0,1
1,1,0,1,1,0,0,1,19,19,171,1,1,4,8,1,1,1,136.0,150.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0,-15.040000000000001,0.0,0.0,0,19.0,0,1
0,1,0,1,1,0,0,1,1,37,9500,17,3,9,9,1,1,1,144.0,126.5,20.0,0.0,8.0,8.0,7.0,13.487142857142857,0.0,10.8,1.4,1.74,87.5,0.8371428571428563,1.0,0.0,0,19.0,0,0
1,0,0,1,0,0,0,0,37,37,9991,43,1,9,9,1,1,1,130.0,124.0,31.0,1.0,5.0,6.0,5.0,13.833333333333334,0.0,9.4,-0.8,-3.12,100.0,1.4333333333333336,1.2,0.2,1,37.0,0,1
0,0,1,0,1,0,0,1,3,3,9147,18,2,5,7,1,1,1,132.0,119.1,20.0,0.0,5.0,9.0,3.0,10.0,0.0,10.8,1.4,1.74,60.0,-1.9100000000000001,1.8,0.0,3,3.0,0,0
0,0,0,1,0,0,0,1,38,38,9500,39,1,2,10,19,2,1,133.1,120.0,37.0,0.0,7.0,9.0,2.0,10.75,0.0,16.2,0.3,-0.92,28.57142857142857,-1.25,1.2857142857142858,0.0,1,38.0,0,0
0,0,1,0,0,0,0,1,37,37,9003,44,1,9,10,39,1,1,130.0,130.0,29.0,0.0,6.0,13.0,3.0,12.75,0.0,13.9,-0.3,0.79,50.0,-0.25,2.1666666666666665,0.0,3,37.0,0,0
0,0,0,1,1,0,0,1,37,37,9853,1,1,9,9,1,1,1,137.0,132.8,18.0,0.0,6.0,7.0,6.0,13.333333333333334,0.0,7.6,2.6,0.32,100.0,0.05333333333333279,1.1666666666666667,0.0,1,37.0,0,1
0,0,0,1,0,0,0,1,1,19,9500,1,4,4,5,1,1,1,140.0,127.5,18.0,0.0,7.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-12.75,0.0,0.0,1,10.0,0,0
0,1,0,1,1,0,0,1,19,19,9254,1,1,9,9,1,1,1,144.0,142.6,18.0,0.0,6.0,7.0,6.0,14.166666666666666,0.0,15.5,2.8,-4.06,100.0,-0.09333333333333371,1.1666666666666667,0.0,0,19.0,0,1
1,0,0,1,0,0,0,1,19,38,9238,1,1,9,9,1,1,1,140.0,132.0,19.0,0.0,6.0,10.0,5.0,11.571428571428571,0.0,16.2,0.3,-0.92,83.33333333333334,-1.6285714285714281,1.6666666666666667,0.0,1,28.5,0,0
0,0,0,1,1,0,0,1,19,19,9500,1,4,4,5,1,1,1,148.0,137.0,18.0,0.0,8.0,8.0,8.0,14.25,0.0,9.4,-0.8,-3.12,100.0,0.5500000000000007,1.0,0.0,1,19.0,0,1
0,0,0,1,1,0,0,1,19,19,9500,1,2,7,5,1,1,1,131.0,122.1,18.0,0.0,7.0,8.0,7.0,14.13125,0.0,15.5,2.8,-4.06,100.0,1.9212500000000006,1.1428571428571428,0.0,1,19.0,0,1
0,0,0,1,1,0,0,1,19,2,9070,1,1,7,3,1,1,1,128.0,126.3,19.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,15.5,2.8,-4.06,100.0,0.5366666666666671,1.0,0.0,1,10.5,0,1
1,0,0,1,0,0,0,1,37,37,9254,39,1,9,9,1,1,1,150.0,115.0,36.0,0.0,6.0,8.0,6.0,13.571428571428571,0.0,12.7,3.7,-1.7,100.0,2.071428571428571,1.3333333333333333,0.0,1,37.0,0,1
1,0,1,0,1,0,0,0,19,37,9991,39,1,7,5,19,1,1,133.1,155.5,39.0,0.0,5.0,6.0,5.0,10.6,0.0,10.8,1.4,1.74,100.0,-4.950000000000001,1.2,0.0,3,28.0,0,1
1,0,0,0,1,0,0,1,1,38,9003,7,1,9,7,3,1,1,130.0,130.0,32.0,11.0,17.0,31.0,11.0,12.727272727272728,4.0,15.5,2.8,-4.06,64.70588235294117,-0.2727272727272716,1.8235294117647058,0.6470588235294118,2,19.5,1,0
0,0,0,0,0,0,0,1,1,19,9147,39,1,9,9,1,2,1,130.0,109.9,29.0,0.0,4.0,4.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-10.99,1.0,0.0,2,10.0,0,0
1,0,0,1,1,0,0,1,19,38,9254,17,2,6,6,1,1,1,121.0,116.1,19.0,0.0,6.0,8.0,5.0,11.2,0.0,15.5,2.8,-4.06,83.33333333333334,-0.41000000000000014,1.3333333333333333,0.0,1,28.5,0,0
0,0,0,1,1,0,0,1,40,38,9238,5,2,2,9,1,1,1,123.0,118.1,19.0,0.0,6.0,6.0,6.0,14.0,0.0,8.9,1.4,3.51,100.0,2.1900000000000013,1.0,0.0,1,39.0,0,1
0,0,0,1,1,0,0,1,19,1,9254,17,1,9,4,1,1,1,134.0,124.9,19.0,0.0,6.0,11.0,3.0,12.0,0.0,7.6,2.6,0.32,50.0,-0.4900000000000002,1.8333333333333333,0.0,1,10.0,0,0
1,0,0,1,0,0,0,1,37,37,9070,39,1,7,7,1,1,1,110.0,110.2,55.0,0.0,6.0,6.0,6.0,14.5,0.0,11.1,0.6,2.02,100.0,3.4800000000000004,1.0,0.0,1,37.0,0,1
0,0,0,1,1,0,0,1,19,38,9500,1,4,9,9,1,1,1,136.0,123.0,19.0,0.0,8.0,8.0,7.0,14.328571428571427,0.0,10.8,1.4,1.74,87.5,2.0285714285714267,1.0,0.0,1,28.5,0,0
0,0,0,1,1,0,0,1,38,34,9238,1,1,9,9,1,1,1,143.0,133.6,18.0,0.0,6.0,9.0,5.0,11.4,0.0,9.4,-0.8,-3.12,83.33333333333334,-1.959999999999999,1.5,0.0,1,36.0,0,0
0,0,0,1,1,0,0,1,1,3,9670,1,1,4,3,1,1,1,126.0,122.5,19.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,8.9,1.4,3.51,100.0,1.083333333333334,1.0,0.0,1,2.0,0,1
0,0,0,1,1,0,0,1,4,1,9130,17,1,2,10,1,1,1,147.0,141.8,19.0,0.0,6.0,8.0,6.0,13.0,0.0,13.9,-0.3,0.79,100.0,-1.1800000000000015,1.3333333333333333,0.0,1,2.5,0,1
0,0,1,0,1,0,0,1,3,3,9773,1,1,2,2,1,1,1,121.0,112.3,18.0,0.0,6.0,7.0,5.0,12.2,0.0,11.1,0.6,2.02,83.33333333333334,0.9699999999999989,1.1666666666666667,0.0,3,3.0,0,0
1,0,0,1,0,0,0,1,34,34,9853,1,1,0,0,1,1,1,133.1,142.8,20.0,0.0,6.0,12.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0,-14.280000000000001,2.0,0.0,1,34.0,0,0
0,0,1,0,1,0,0,1,38,38,9147,1,5,9,9,1,1,1,122.0,117.5,22.0,0.0,5.0,12.0,2.0,11.5,0.0,12.7,3.7,-1.7,40.0,-0.25,2.4,0.0,3,38.0,0,0
0,0,0,1,0,0,0,1,38,34,9238,18,1,4,0,1,1,1,147.0,130.2,18.0,0.0,1.0,1.0,0.0,0.0,1.0,10.8,1.4,1.74,0.0,-13.02,1.0,0.0,1,36.0,1,0
0,1,0,1,1,0,0,1,38,37,9773,1,3,7,7,1,1,1,131.0,127.2,18.0,0.0,6.0,6.0,6.0,15.0,0.0,8.9,1.4,3.51,100.0,2.2799999999999994,1.0,0.0,0,37.5,0,1
0,0,0,1,1,0,0,1,1,1,9670,1,1,2,2,1,1,1,128.0,130.8,20.0,0.0,5.0,5.0,4.0,15.0,0.0,7.6,2.6,0.32,80.0,1.9199999999999982,1.0,0.0,1,1.0,0,0
1,1,0,1,0,0,0,1,19,38,9238,1,1,9,9,1,1,1,160.0,152.0,19.0,0.0,6.0,7.0,6.0,13.857142857142858,0.0,13.9,-0.3,0.79,100.0,-1.3428571428571416,1.1666666666666667,0.0,0,28.5,0,1
0,0,0,1,1,0,0,1,1,1,9853,1,1,9,9,1,1,1,128.0,120.0,18.0,0.0,6.0,11.0,3.0,12.0,0.0,12.7,3.7,-1.7,50.0,0.0,1.8333333333333333,0.0,1,1.0,0,0
1,0,0,1,1,0,0,1,19,19,9773,1,4,9,7,1,1,1,125.0,129.6,18.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,12.4,0.5,1.79,100.0,-0.12666666666666515,1.0,0.0,1,19.0,0,1
0,0,1,1,0,0,0,1,37,38,9773,1,1,9,7,1,1,1,146.0,128.5,19.0,0.0,6.0,13.0,3.0,12.666666666666666,0.0,10.8,1.4,1.74,50.0,-0.18333333333333357,2.1666666666666665,0.0,2,37.5,0,0
0,0,0,1,1,0,0,1,12,37,9254,17,2,9,9,1,1,1,129.0,122.0,18.0,0.0,6.0,15.0,2.0,10.0,0.0,10.8,1.4,1.74,33.33333333333333,-2.1999999999999993,2.5,0.0,1,24.5,0,0
0,0,0,1,1,0,0,1,1,11,9238,17,2,4,3,1,1,1,143.0,128.0,19.0,0.0,6.0,11.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,-12.8,1.8333333333333333,0.0,1,6.0,0,0
1,0,0,1,1,0,0,1,1,1,9500,43,1,7,4,1,1,1,130.0,136.0,22.0,0.0,8.0,9.0,8.0,12.55375,1.0,9.4,-0.8,-3.12,100.0,-1.0462499999999988,1.125,0.0,1,1.0,1,1
0,1,0,1,0,0,0,1,40,1,171,1,1,2,4,1,1,1,145.0,160.1,19.0,6.0,12.0,12.0,12.0,14.5,0.0,8.9,1.4,3.51,100.0,-1.509999999999998,1.0,0.5,0,20.5,0,1
0,0,1,1,1,0,0,1,1,1,9085,39,1,5,5,1,1,1,110.0,160.0,30.0,0.0,6.0,7.0,6.0,16.428571428571427,0.0,13.9,-0.3,0.79,100.0,0.42857142857142705,1.1666666666666667,0.0,2,1.0,0,1
1,0,1,0,0,0,0,1,19,3,9119,44,1,3,4,39,1,1,130.0,130.0,23.0,0.0,5.0,5.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-13.0,1.0,0.0,3,11.0,0,0
0,0,0,1,0,0,0,1,38,19,171,1,1,7,10,1,1,1,150.0,134.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-13.459999999999999,0.0,0.0,1,28.5,0,1
0,0,0,1,1,0,0,1,19,1,9773,1,1,5,10,1,1,1,156.0,136.8,18.0,0.0,6.0,6.0,6.0,14.0,0.0,11.1,0.6,2.02,100.0,0.3199999999999985,1.0,0.0,1,10.0,0,1
1,0,0,0,1,0,0,1,2,38,9130,7,1,2,3,3,1,1,140.0,140.0,18.0,2.0,5.0,7.0,2.0,13.0,0.0,12.7,3.7,-1.7,40.0,-1.0,1.4,0.4,2,20.0,0,0
1,0,0,1,0,0,0,0,37,37,9991,39,1,1,1,1,2,1,100.0,161.9,59.0,0.0,5.0,7.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0,-16.19,1.4,0.0,1,37.0,0,0
0,0,0,1,0,0,0,0,37,19,8014,17,1,5,5,1,1,1,132.0,121.2,18.0,0.0,6.0,8.0,5.0,12.2,0.0,10.8,1.4,1.74,83.33333333333334,0.0799999999999983,1.3333333333333333,0.0,1,28.0,0,0
1,0,1,0,0,0,0,1,2,1,9670,39,1,3,9,1,4,1,140.0,170.0,53.0,0.0,6.0,11.0,3.0,14.333333333333334,0.0,12.7,3.7,-1.7,50.0,-2.666666666666666,1.8333333333333333,0.0,3,1.5,0,0
0,0,0,1,1,0,0,1,19,38,171,1,1,9,1,1,1,1,156.0,153.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0,-15.36,0.0,0.0,1,28.5,0,1
0,0,0,1,1,0,0,1,37,37,9853,17,2,9,9,1,1,1,118.0,112.1,23.0,0.0,6.0,11.0,4.0,11.25,0.0,7.6,2.6,0.32,66.66666666666666,0.040000000000000924,1.8333333333333333,0.0,1,37.0,0,0
0,0,0,1,0,0,0,1,37,38,9147,1,1,193,181,1,1,1,136.0,125.9,21.0,0.0,5.0,7.0,5.0,12.2,0.0,11.1,0.6,2.02,100.0,-0.39000000000000057,1.4,0.0,1,37.5,0,1
0,1,0,1,1,0,0,1,38,1,9500,17,3,9,4,1,1,1,141.0,129.0,18.0,0.0,7.0,7.0,6.0,13.05,0.0,7.6,2.6,0.32,85.71428571428571,0.15000000000000036,1.0,0.0,0,19.5,0,0
0,0,0,1,1,0,0,1,1,1,9147,17,4,4,5,1,1,1,133.0,136.2,19.0,0.0,5.0,6.0,5.0,12.4,0.0,7.6,2.6,0.32,100.0,-1.2199999999999989,1.2,0.0,1,1.0,0,1
1,0,0,0,1,0,0,1,37,37,9003,39,1,9,10,1,1,1,111.0,95.8,43.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0,-9.58,0.0,0.0,2,37.0,0,0
0,1,0,1,1,0,0,1,37,37,9147,1,1,9,7,1,1,1,122.0,120.6,19.0,0.0,5.0,5.0,5.0,12.8,0.0,9.4,-0.8,-3.12,100.0,0.740000000000002,1.0,0.0,0,37.0,0,1
1,0,0,1,0,0,0,1,38,38,9500,1,1,5,10,1,1,1,133.1,101.0,20.0,0.0,7.0,14.0,5.0,12.87857142857143,0.0,15.5,2.8,-4.06,71.42857142857143,2.7785714285714302,2.0,0.0,1,38.0,0,0
1,0,0,1,1,0,0,1,19,1,9773,18,3,9,9,1,1,1,128.0,122.1,19.0,0.0,6.0,9.0,4.0,12.5,0.0,10.8,1.4,1.74,66.66666666666666,0.2900000000000009,1.5,0.0,1,10.0,0,0
0,0,0,1,0,0,0,1,37,37,9147,39,1,9,9,1,4,1,140.0,142.8,43.0,0.0,5.0,5.0,5.0,16.4,0.0,7.6,2.6,0.32,100.0,2.1199999999999974,1.0,0.0,1,37.0,0,1
0,1,0,1,1,0,0,1,37,38,9238,17,1,9,8,1,1,1,138.0,134.2,18.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,11.1,0.6,2.02,100.0,1.746666666666668,1.0,0.0,0,37.5,0,1
1,0,0,1,0,0,0,1,37,37,9773,39,1,9,9,1,2,1,100.0,133.0,47.0,0.0,6.0,8.0,5.0,11.4,0.0,12.7,3.7,-1.7,83.33333333333334,-1.9000000000000004,1.3333333333333333,0.0,1,37.0,0,0
0,0,0,1,0,0,0,1,1,3,9853,1,3,5,3,1,1,1,122.0,113.6,19.0,0.0,7.0,7.0,7.0,13.857142857142858,0.0,11.1,0.6,2.02,100.0,2.497142857142858,1.0,0.0,1,2.0,0,1
0,0,0,0,0,0,0,1,37,37,9119,39,1,4,7,3,2,1,120.0,122.5,32.0,0.0,5.0,6.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0,-12.25,1.2,0.0,2,37.0,0,0
0,0,1,0,0,0,0,1,19,38,9070,17,5,5,7,1,1,1,122.0,119.6,21.0,0.0,6.0,6.0,4.0,13.0,0.0,10.8,1.4,1.74,66.66666666666666,1.040000000000001,1.0,0.0,3,28.5,0,0
